net	clearing file [/home/kacper/ghrepo/reversi/BATCH]
batch	batch train : cycles count [1000]
234,90,0,0,0,6,5,51,62,99,64
235,88,0,0,0,5,14,13,72,99,68
236,86,0,0,0,20,20,3,35,97,69
237,86,0,0,0,14,4,30,58,85,68
238,78,0,0,0,4,10,17,73,76,66
239,85,0,0,0,26,29,34,63,88,65
240,78,0,0,0,30,35,27,37,48,64
241,85,0,0,0,10,20,37,71,92,64
242,87,0,0,0,9,73,91,98,98,67
243,81,0,0,0,31,28,30,92,97,63
244,85,0,0,0,19,6,14,30,74,70
245,87,0,0,0,16,34,63,97,99,65
246,79,0,0,0,22,23,34,69,94,74
247,86,0,0,0,11,13,13,60,90,72
248,85,0,0,0,1,6,40,85,99,66
249,82,0,0,0,5,15,39,73,99,76
250,76,0,0,0,16,13,41,87,91,66
251,84,0,0,0,8,19,75,76,87,73
252,84,0,0,0,23,47,83,98,100,68
253,86,0,0,0,46,70,93,95,82,69
254,83,0,0,0,5,6,23,95,95,68
255,82,0,0,0,3,31,78,86,85,74
256,86,0,0,0,4,31,49,82,93,63
257,84,0,0,0,32,54,91,97,99,63
258,82,0,0,0,4,24,57,96,98,69
259,89,0,0,0,42,79,90,91,94,64
260,85,0,0,0,19,66,94,98,99,67
261,87,0,0,0,8,11,17,35,59,66
262,84,0,0,0,12,28,82,99,100,62
263,89,0,0,0,60,63,48,30,87,63
264,86,0,0,0,11,20,70,74,94,65
265,82,0,0,0,36,42,75,92,99,69
266,85,0,0,0,5,9,19,55,96,65
267,82,0,0,0,31,43,78,97,96,67
268,82,0,0,0,3,16,78,95,97,64
269,85,0,0,0,13,27,63,93,98,68
270,83,0,0,0,1,9,22,38,98,65
271,88,0,0,0,27,41,15,85,96,65
272,82,0,0,0,29,67,88,93,97,69
273,86,0,0,0,14,39,93,95,99,69
274,78,0,0,0,18,28,61,91,98,66
275,90,0,0,0,3,31,65,92,97,70
276,84,0,0,0,4,5,13,12,36,66
277,79,0,0,0,3,16,22,76,91,73
278,82,0,0,0,37,39,51,91,99,71
279,83,0,0,0,5,5,11,14,70,66
280,84,0,0,0,6,20,73,96,97,74
281,82,0,0,0,24,40,33,61,34,68
282,83,0,0,0,16,22,22,49,97,66
283,86,0,0,0,2,4,13,21,83,63
284,82,0,0,0,3,4,15,30,96,67
285,87,0,0,0,19,36,33,86,98,67
286,88,0,0,0,2,3,30,90,94,62
287,85,0,0,0,27,75,95,97,99,64
288,83,0,0,0,4,12,31,59,74,66
289,83,0,0,0,35,33,19,40,90,67
290,82,0,0,0,33,61,86,91,91,66
291,85,0,0,0,13,27,57,94,99,61
292,81,0,0,0,4,5,78,99,99,63
293,80,0,0,0,9,2,5,14,80,65
294,86,0,0,0,31,43,79,96,98,67
295,87,0,0,0,3,5,26,65,91,64
296,79,0,0,0,5,22,95,92,99,67
297,89,0,0,0,16,27,38,68,95,65
298,83,0,0,0,32,25,22,21,61,68
299,80,0,0,0,9,20,85,99,99,65
300,81,0,0,0,13,18,53,60,99,64
301,89,0,0,0,5,9,10,11,82,61
302,82,0,0,0,12,36,86,85,94,61
303,76,0,0,0,6,5,6,8,48,70
304,89,0,0,0,1,35,64,97,99,74
305,85,0,0,0,23,24,48,31,7,71
306,85,0,0,0,13,32,89,92,74,74
307,87,0,0,0,26,20,12,6,5,72
308,84,0,0,0,40,72,73,94,92,64
309,88,0,0,0,21,50,76,88,94,71
310,81,0,0,0,6,7,23,91,95,69
311,83,0,0,0,11,27,91,92,98,64
312,89,0,0,0,31,31,63,76,80,63
313,87,0,0,0,14,27,70,92,98,61
314,80,0,0,0,11,27,54,94,96,63
315,89,0,0,0,6,14,32,78,95,62
316,85,0,0,0,20,34,33,96,99,66
317,84,0,0,0,4,23,62,69,92,69
318,79,0,0,0,9,44,76,95,99,67
319,86,0,0,0,12,22,75,95,99,65
320,85,0,0,0,12,32,54,28,79,60
321,77,0,0,0,6,31,58,90,95,61
322,80,0,0,0,25,40,45,14,28,65
323,88,0,0,0,10,7,15,48,77,66
324,86,0,0,0,8,35,31,91,99,63
325,85,0,0,0,21,36,59,88,94,64
326,88,0,0,0,31,50,72,89,97,68
327,83,0,0,0,11,59,95,96,99,70
328,86,0,0,0,38,75,70,89,99,65
329,90,0,0,0,1,15,77,98,96,70
330,90,0,0,0,18,31,66,86,99,66
331,80,0,0,0,2,5,29,49,68,71
332,89,0,0,0,10,17,32,55,66,66
333,84,0,0,0,1,32,59,83,95,72
334,87,0,0,0,3,2,11,20,65,73
335,90,0,0,0,38,46,39,20,4,69
336,86,0,0,0,9,10,12,39,7,70
337,85,0,0,0,37,80,95,99,99,71
338,82,0,0,0,18,56,93,93,97,71
339,85,0,0,0,1,5,9,62,98,63
340,88,0,0,0,14,19,43,97,94,67
341,90,0,0,0,18,67,87,85,99,64
342,85,0,0,0,16,24,80,89,91,65
343,83,0,0,0,24,36,43,21,5,68
344,90,0,0,0,8,5,27,90,96,61
345,87,0,0,0,4,21,78,88,99,65
346,80,0,0,0,8,9,52,98,99,66
347,81,0,0,0,22,27,33,59,93,69
348,85,0,0,0,44,36,37,55,99,69
349,79,0,0,0,16,40,71,90,93,67
350,89,0,0,0,8,43,33,77,87,64
351,84,0,0,0,73,85,89,85,98,63
352,83,0,0,0,25,38,77,94,99,67
353,87,0,0,0,5,10,23,82,98,68
354,85,0,0,0,36,87,87,78,93,66
355,89,0,0,0,20,35,38,84,97,67
356,85,0,0,0,14,21,20,86,93,74
357,91,0,0,0,11,14,30,51,97,69
358,89,0,0,0,26,81,94,96,99,75
359,89,0,0,0,4,10,39,88,99,71
360,88,0,0,0,4,6,37,91,99,77
361,89,0,0,0,3,8,51,69,88,71
362,85,0,0,0,8,24,44,68,93,68
363,89,0,0,0,6,13,4,10,18,68
364,84,0,0,0,2,20,71,99,86,66
365,90,0,0,0,39,78,56,75,15,70
366,84,0,0,0,8,31,68,75,6,64
367,88,0,0,0,4,30,88,97,99,69
368,79,0,0,0,4,11,44,94,99,65
369,85,0,0,0,23,78,91,96,98,65
370,78,0,0,0,6,23,72,91,95,62
371,85,0,0,0,13,9,25,88,97,70
372,81,0,0,0,10,47,85,95,99,71
373,90,0,0,0,15,26,35,57,90,72
374,90,0,0,0,18,29,42,84,95,68
375,82,0,0,0,18,25,70,97,98,72
376,89,0,0,0,33,76,92,88,94,70
377,80,0,0,0,6,27,53,67,97,70
378,89,0,0,0,1,10,8,54,92,70
379,87,0,0,0,5,14,26,32,88,64
380,85,0,0,0,7,38,88,93,68,68
381,87,0,0,0,8,2,2,13,81,71
382,80,0,0,0,20,43,91,92,92,76
383,88,0,0,0,20,71,89,96,99,78
384,86,0,0,0,1,13,62,96,97,75
385,85,0,0,0,34,40,34,78,98,74
386,84,0,0,0,3,8,26,70,87,65
387,86,0,0,0,24,30,28,70,34,69
388,91,0,0,0,4,25,86,95,97,76
389,82,0,0,0,20,19,21,16,12,67
390,83,0,0,0,41,61,83,56,22,67
391,88,0,0,0,23,75,90,97,99,67
392,84,0,0,0,2,10,19,5,5,63
393,84,0,0,0,9,76,94,99,99,66
394,79,0,0,0,1,10,12,13,3,65
395,87,0,0,0,29,50,84,51,98,64
396,93,0,0,0,4,5,24,6,20,60
397,79,0,0,0,29,61,87,18,99,65
398,91,0,0,0,27,87,89,39,96,64
399,79,0,0,0,3,24,63,92,99,66
400,85,0,0,0,17,35,29,61,94,71
401,82,0,0,0,3,3,6,28,71,62
402,81,0,0,0,22,79,95,97,97,65
403,83,0,0,0,2,4,15,85,99,64
404,92,0,0,0,13,61,86,95,99,68
405,88,0,0,0,7,14,11,55,96,70
406,85,0,0,0,3,4,38,88,96,65
407,88,0,0,0,7,21,65,92,99,70
408,88,0,0,0,29,70,82,95,100,68
409,85,0,0,0,1,22,82,90,98,74
410,93,0,0,0,14,10,36,78,95,65
411,80,0,0,0,4,22,49,98,99,67
412,86,0,0,0,4,3,60,96,99,74
413,83,0,0,0,12,27,70,94,99,66
414,88,0,0,0,12,34,59,87,99,67
415,87,0,0,0,6,22,49,89,99,67
416,84,0,0,0,18,35,50,23,50,66
417,84,0,0,0,22,87,98,99,98,73
418,78,0,0,0,29,61,95,99,99,70
419,82,0,0,0,10,6,7,30,95,65
420,85,0,0,0,2,4,18,19,76,70
421,87,0,0,0,2,23,73,97,99,74
422,87,0,0,0,9,27,53,70,90,66
423,87,0,0,0,23,64,91,98,96,65
424,82,0,0,0,17,11,21,89,99,67
425,85,0,0,0,2,6,20,17,63,64
426,87,0,0,0,26,62,97,98,99,66
427,83,0,0,0,32,47,86,96,99,68
428,84,0,0,0,22,87,95,99,99,72
429,84,0,0,0,8,40,78,90,93,70
430,84,0,0,0,22,27,73,97,99,69
431,87,0,0,0,7,21,8,20,62,69
432,86,0,0,0,27,40,62,92,99,74
433,80,0,0,0,29,45,67,95,98,65
434,84,0,0,0,2,22,88,95,95,67
435,82,0,0,0,27,39,90,97,100,67
436,88,0,0,0,20,47,48,83,88,64
437,84,0,0,0,1,52,88,93,99,65
438,84,0,0,0,25,27,22,45,95,65
439,85,0,0,0,21,40,90,92,93,68
440,81,0,0,0,16,88,92,94,99,65
441,80,0,0,0,6,37,65,91,97,68
442,81,0,0,0,1,8,9,24,60,63
443,86,0,0,0,11,29,27,28,89,68
444,87,0,0,0,7,33,70,98,99,64
445,87,0,0,0,19,24,15,34,91,67
446,87,0,0,0,2,13,20,14,94,68
447,89,0,0,0,3,12,45,30,90,68
448,89,0,0,0,1,15,16,9,11,70
449,87,0,0,0,11,17,30,22,98,67
450,87,0,0,0,34,82,86,89,94,74
451,91,0,0,0,23,63,96,99,100,73
452,83,0,0,0,3,10,43,91,95,64
453,88,0,0,0,2,28,60,91,98,69
454,87,0,0,0,1,11,35,90,95,72
455,80,0,0,0,15,44,88,95,98,69
456,76,0,0,0,24,32,48,72,98,64
457,89,0,0,0,20,40,79,37,70,65
458,88,0,0,0,7,11,14,32,44,70
459,93,0,0,0,13,31,39,36,95,71
460,87,0,0,0,10,36,31,75,79,69
461,85,0,0,0,21,23,93,96,98,74
462,89,0,0,0,2,5,21,89,88,68
463,91,0,0,0,16,20,46,82,88,73
464,88,0,0,0,4,10,21,73,99,71
465,88,0,0,0,5,8,11,72,97,70
466,92,0,0,0,22,52,95,99,98,75
467,86,0,0,0,8,10,5,32,72,71
468,82,0,0,0,38,82,31,96,96,69
469,85,0,0,0,5,39,88,97,98,60
470,89,0,0,0,8,24,58,94,89,65
471,79,0,0,0,14,37,64,88,97,66
472,87,0,0,0,4,3,15,22,74,61
473,90,0,0,0,4,23,39,60,96,70
474,86,0,0,0,2,15,36,96,99,70
475,87,0,0,0,63,93,98,99,99,72
476,89,0,0,0,13,16,7,15,11,67
477,83,0,0,0,8,17,34,30,95,66
478,86,0,0,0,5,10,8,7,83,68
479,87,0,0,0,25,6,8,3,15,69
480,89,0,0,0,32,50,30,24,14,72
481,88,0,0,0,13,18,31,72,89,67
482,79,0,0,0,10,45,96,95,99,64
483,85,0,0,0,11,37,86,97,99,64
484,82,0,0,0,2,5,6,0,1,65
485,82,0,0,0,10,10,4,14,3,69
486,82,0,0,0,2,4,19,62,98,68
487,82,0,0,0,3,24,39,81,89,62
488,91,0,0,0,12,41,36,92,90,67
489,91,0,0,0,9,25,32,48,6,75
490,86,0,0,0,27,40,63,92,97,72
491,89,0,0,0,8,20,56,90,94,74
492,88,0,0,0,10,16,17,69,90,71
493,88,0,0,0,0,7,6,26,10,72
494,86,0,0,0,30,57,27,97,92,75
495,79,0,0,0,11,31,33,28,97,74
496,88,0,0,0,6,29,31,72,93,66
497,84,0,0,0,5,13,11,11,78,64
498,83,0,0,0,28,34,33,27,92,63
499,84,0,0,0,18,60,34,13,5,71
500,92,0,0,0,31,69,93,95,100,68
501,87,0,0,0,5,9,20,81,92,67
502,91,0,0,0,18,26,33,32,90,63
503,86,0,0,0,23,60,35,92,96,71
504,89,0,0,0,8,27,42,79,98,71
505,89,0,0,0,28,24,7,11,55,64
506,86,0,0,0,30,52,97,90,89,71
507,84,0,0,0,7,54,82,98,100,64
508,85,0,0,0,1,8,20,32,7,68
509,84,0,0,0,19,89,96,98,98,69
510,81,0,0,0,5,13,13,19,11,66
511,81,0,0,0,50,90,96,98,98,69
512,83,0,0,0,21,41,77,96,91,73
513,86,0,0,0,9,6,10,33,82,68
514,89,0,0,0,2,4,4,13,12,71
515,84,0,0,0,22,36,33,19,99,71
516,87,0,0,0,22,48,41,90,98,70
517,86,0,0,0,23,53,96,97,98,66
518,89,0,0,0,5,13,25,72,96,68
519,92,0,0,0,18,32,29,23,55,67
520,87,0,0,0,36,50,43,35,91,70
521,84,0,0,0,32,64,50,97,98,65
522,84,0,0,0,4,4,6,68,92,68
523,85,0,0,0,10,24,35,94,99,64
524,91,0,0,0,4,9,35,89,98,70
525,81,0,0,0,40,49,89,89,90,68
526,82,0,0,0,7,32,39,70,89,58
527,92,0,0,0,2,27,47,92,99,64
528,85,0,0,0,8,31,36,74,97,63
529,92,0,0,0,37,83,97,99,99,66
530,87,0,0,0,6,24,89,98,99,69
531,82,0,0,0,27,80,94,96,99,68
532,84,0,0,0,7,24,87,95,98,65
533,90,0,0,0,13,39,69,90,93,67
534,87,0,0,0,17,70,87,75,84,64
535,90,0,0,0,32,39,66,85,96,71
536,88,0,0,0,4,9,43,66,95,66
537,89,0,0,0,15,17,22,24,88,64
538,82,0,0,0,7,8,7,1,10,65
539,88,0,0,0,14,38,33,29,98,62
540,88,0,0,0,7,1,2,4,0,63
541,91,0,0,0,21,33,35,71,7,72
542,90,0,0,0,26,47,81,97,93,61
543,88,0,0,0,22,44,89,99,100,61
544,86,0,0,0,25,18,63,81,89,70
545,86,0,0,0,8,9,28,53,10,69
546,84,0,0,0,5,29,40,92,98,66
547,86,0,0,0,9,26,42,90,99,70
548,86,0,0,0,3,5,22,70,79,67
549,83,0,0,0,4,27,26,35,0,73
550,87,0,0,0,36,76,34,95,10,63
551,81,0,0,0,10,31,88,99,99,65
552,82,0,0,0,23,24,35,86,98,71
553,80,0,0,0,14,26,30,97,99,68
554,91,0,0,0,13,11,3,10,9,66
555,79,0,0,0,3,24,31,27,41,67
556,79,0,0,0,28,23,22,92,94,67
557,89,0,0,0,10,41,32,98,99,68
558,87,0,0,0,22,21,20,58,51,68
559,83,0,0,0,9,19,11,17,22,62
560,88,0,0,0,35,64,33,99,99,72
561,84,0,0,1,17,5,8,0,3,61
562,84,0,0,5,7,14,33,25,4,62
563,78,0,0,4,43,58,41,23,99,70
564,86,0,0,1,4,2,7,91,95,63
565,84,0,0,2,1,7,3,9,3,70
566,83,0,0,1,22,34,38,17,6,67
567,91,0,0,6,55,76,90,83,92,71
568,82,0,0,2,8,10,28,84,92,70
569,80,0,0,2,7,27,38,88,97,65
570,79,0,0,1,3,5,23,53,95,67
571,82,0,0,1,6,28,36,99,100,61
572,83,0,0,0,5,36,35,98,100,63
573,86,0,0,0,10,43,44,92,92,60
574,84,0,0,1,19,46,92,96,99,63
575,85,0,0,0,12,18,46,94,99,65
576,89,0,0,0,5,40,38,79,71,69
577,84,0,0,0,3,24,97,97,98,70
578,87,0,0,0,17,22,63,90,98,72
579,88,0,0,1,2,21,31,40,55,69
580,85,0,0,0,7,8,32,88,97,65
581,85,0,0,0,3,41,29,97,95,66
582,81,0,0,0,13,24,29,67,82,66
583,81,0,0,0,9,5,2,19,97,60
584,89,0,0,0,8,23,0,37,57,66
585,91,0,0,7,21,35,35,37,98,64
586,86,0,0,1,16,5,24,34,88,61
587,92,0,0,1,24,44,36,36,68,64
588,89,0,0,1,4,16,14,6,1,68
589,91,0,0,2,12,30,31,99,4,63
590,84,0,0,17,15,4,4,51,73,65
591,89,0,0,1,3,18,1,2,1,62
592,87,0,0,13,9,1,9,7,4,68
593,85,0,0,10,18,35,16,99,100,66
594,86,0,0,0,8,24,43,89,98,62
595,87,0,0,7,37,61,92,97,94,65
596,85,0,0,2,2,4,5,0,1,65
597,91,0,0,18,34,44,39,18,97,69
598,90,0,0,2,5,23,91,95,98,65
599,90,0,0,15,24,36,90,96,93,69
600,89,0,0,5,31,81,96,98,99,69
601,84,0,0,3,17,67,87,99,100,66
602,90,0,0,7,12,3,3,26,12,69
603,90,0,0,2,9,36,34,96,98,67
604,89,0,0,1,1,7,27,86,99,62
605,88,0,0,3,36,81,56,96,99,68
606,89,0,0,14,22,25,28,25,81,66
607,89,0,0,17,31,44,35,95,97,63
608,92,0,0,10,65,46,41,75,93,63
609,86,0,0,4,6,17,41,85,87,59
610,89,0,0,2,7,37,33,35,90,58
611,87,0,0,1,16,36,38,96,94,63
612,89,0,0,13,16,32,30,92,99,62
613,89,0,0,12,37,79,94,97,98,61
614,80,0,0,4,5,8,17,18,5,67
615,88,0,0,3,7,9,36,88,10,61
616,86,0,0,13,11,14,25,20,18,68
617,87,0,0,11,3,12,25,15,99,64
618,92,0,0,4,3,13,28,31,92,60
619,90,0,0,1,5,28,81,96,98,62
620,86,0,0,3,18,77,98,99,99,68
621,90,0,0,11,28,27,78,98,99,64
622,91,0,0,2,26,36,88,96,99,71
623,87,0,0,2,2,4,4,39,75,68
624,92,0,0,1,1,4,10,35,82,75
625,81,0,0,2,9,22,26,15,96,77
626,92,0,0,6,27,45,36,96,99,66
627,92,0,0,6,13,14,36,86,98,62
628,86,0,0,4,10,25,37,30,80,66
629,86,0,0,4,33,62,72,99,99,64
630,83,0,0,2,3,6,0,0,3,67
